ID,SMILES
8359,C=CCS(=O)(=O)c1ccc(N)cc1
8360,COc1c(O)ccc2c1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
8361,CC(C)(C)c1ccc2[nH]c3c(c2c1)CCCC3=O
8362,O=C(O)c1cccc2c1C(=O)c1ccccc1-2
8363,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1=O
8364,CNC(=O)Oc1cccc2c1OC(C)(C)O2
8365,c1ccc2[nH]cnc2c1
8366,NC(=O)CCn1ccc2ccccc21
8367,COc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2O)cc1
8368,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
8369,O=C(NCCc1ccccc1)c1ccc2c(c1)OCO2
8370,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
8371,N#Cc1ccc(NC(=S)Nc2ccccc2)cc1
8372,Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3
8373,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
8374,CCC1(C)C(=O)N(Cl)C(=O)N1Cl
8375,O=C(c1cn(CCCCCF)c2ccccc12)C12CC3CC(CC(C3)C1)C2
8376,O=C(/C=C/c1ccc(Cl)cc1)c1cc(Cl)ccc1O
8377,O=C1O[IH2](C(F)(F)F)c2ccccc21
8378,COc1ccc2oc(-c3ccccc3)c(OC)c(=O)c2c1
8379,O=C(COc1ccc(F)cc1)Nc1ccccc1C(=O)O
8380,CNc1ccc(Cl)cc1C(=O)c1ccccc1
8381,Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]c1=O
8382,NC1CCN(C(=O)C2CCCC2)CC1
8383,Cc1cc(O)c2c(c1)C(=O)OC2c1c(O)cccc1O
8384,COc1ccc2c(C)c(-c3ccc(OC)c(OC)c3)c(=O)oc2c1
8385,Oc1cc(C(F)(F)F)nn1-c1ccccc1
8386,CN1CC[C@@]23CCCC[C@@H]2[C@H]1Cc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc13
8387,CCNS(=O)(=O)c1c(C)cc(C)cc1C
8388,Nc1nc(N2CCCCC2)nc(N2CCCCC2)n1
8389,CC(C)CNC(=O)/C=C/CCc1ccc2c(c1)OCO2
8390,ClCc1ccncc1
8391,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
8392,COc1ccc(C(=O)/C=C/c2ccccc2)c(OC)c1
8393,CCCCCC/C=C\CCCCCCCCCC(=O)O
8394,CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C
8395,O=NN1CCCC[C@H]1c1cccnc1
8396,O=c1cc(-c2ccccc2)nc(SCc2ccccc2)[nH]1
8397,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
8398,Cc1c(Br)c(=O)oc2c(Br)c(O)ccc12
8399,C=C1C(=O)OC2C=C(C)[C@H]3[C@@H](OC(C)=O)C[C@@](C)(O)[C@@H]3C[C@H]12
8400,COc1cc2c(cc1O)C[C@@H]1NCCc3cc(OC)c(O)c-2c31
8401,Cc1nc(=O)cc(CCl)[nH]1
8402,COc1ccc(/C=C/C(=O)c2c(OC)cc(OC)cc2OC)cc1
8403,CCCCCCCCCCCCN(CCCN)CCCN
8404,CCCCCn1cc(C(=O)c2cccc3cccc(Br)c23)c2ccccc21
8405,O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)cc1C(F)(F)F
8406,ClCCc1nc2cc(Cl)ccc2[nH]1
8407,C[C@@H]1O[C@H]1C1=C[C@H]([C@H](C)O)OC1=O
8408,NCCOCCOCCOCCN
8409,O=c1c(-c2ccc(Br)cc2)coc2cc(O)ccc12
8410,CC(=O)c1cc2c(o1)C(=O)c1ccccc1C2=O
8411,Cc1cc(C)c(Pc2c(C)cc(C)cc2C)c(C)c1
8412,O=CCCC(=O)c1cccnc1
8413,FC(F)(F)c1cccc(-c2nc(CCl)cs2)c1
8414,COc1cc(C(=O)NN)ccc1OC(F)F
8415,NCCc1ccc(O)c(O)c1
8416,Cc1c(CCO)c(=O)n2c([nH]c3ccccc32)c1C#N
8417,C[C@]12CC[C@@H]3[C@H]4CC[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)C[C@@H]4CC[C@H]3[C@@H]1CCC2=O
8418,CC(C)(O)C1Cc2c(ccc(C(=O)CCc3ccccc3)c2O)O1
8419,O=C(c1ccc[nH]1)C(F)(F)F
8420,S=c1[nH]c2ccc(Cl)cc2o1
8421,NC(=O)[C@H]1C[C@H](F)CN1
8422,CNC(C)C(O)c1ccc(O)cc1
8423,COc1cc(/C=C/C(=O)c2c(O)cccc2OC)cc(OC)c1OC
8424,C(=N/c1ccccc1)\c1ccccn1
8425,O=C(OCC1(O)C(O)C=CC(OC(=O)c2ccccc2)C1O)c1ccccc1
8426,CCOC(=O)C(=O)Nc1ccc([N+](=O)[O-])cc1
8427,CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1
8428,CC(C)=CCc1cc(-c2coc3cc(O)ccc3c2=O)ccc1O
8429,Cc1nnc(SCC(=O)c2ccc(Cl)cc2)[nH]1
8430,O=C(O)c1ccc(C(=O)O)[nH]1
8431,NS(=O)(=O)c1ccc(CO)cc1
8432,CC(O)(CC(=O)O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](OCCc2ccccc2)[C@@H]1O
8433,NCC(=O)NC(Cc1ccccc1)C(=O)O
8434,CCc1ccc(S(N)(=O)=O)cc1
8435,CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O
8436,COC(=O)C(CCSC)NCc1ccccc1
8437,Nc1ncncc1-c1ccccc1
8438,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32
8439,COC(=O)CCN(C)N=O
8440,O=C(O)CCP(=O)(O)c1ccccc1
8441,Nc1ccc(Cl)cc1
8442,C/C=C/c1ccc2c(c1)[C@@H](C)[C@H](c1ccc(O)cc1)O2
8443,c1cncc(OCC2CCN2)c1
8444,C=C1C2CC3(C1O)C1CC4C5(C)CCC(O)C4(C1N(CC)C5)C3CC2=O
8445,C=C1C(OC(C)=O)C(=O)C2C(C)(C)C(OC(C)=O)CCC2(C)C1CC(OC(C)=O)/C(C)=C/COC(C)=O
8446,O=[N+]([O-])C(=C1NCCN1)C(Cl)=C(Cl)Cl
8447,O=C(O)Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
8448,Cc1ccccc1C(=O)Nc1ccc(Br)cc1C(=O)O
8449,CC1OC(CC(=O)O)CC23OC12C(=O)c1c(O)cccc1C3=O
8450,CNC(C)(C)C(=O)O
8451,C=C1CCC(O)C(C)(C)C1CC/C(C)=C/COc1ccc2ccc(=O)oc2c1
8452,CCOP(=O)(Cc1ccc(C(=O)O)cc1)OCC
8453,CCC(=O)OC1(c2ccccc2)CCN(C)CC1
8454,NS(=O)(=O)c1ccc([N+](=O)[O-])s1
8455,COc1ccc2c(O)cc(=O)oc2c1
8456,CCOC(=O)c1ccccc1O
8457,Brc1ccc2ncc(Br)n2c1
8458,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O
8459,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(O)c5n[nH]cc5C[C@]34C)[C@@H]1CCC2=O
8460,Nc1cccc(Cl)c1C(=O)OCC(=O)c1ccccc1
8461,C=CCOC(=O)C1OC(OC(=O)c2cn(C3CC3)c3c(OC)c(N4CC5CCCN(C(=O)OCC=C)C5C4)c(F)cc3c2=O)C(O)C(O)C1O
8462,Oc1ccnc2ccc(F)cc12
8463,O=C1Nc2c(F)cc(F)cc2C1=O
8464,O=C(C1CCCNC1)N1CCCC1
8465,CCCC1CCCC(=O)O1
8466,N#CCC(=O)Nc1ccc(Br)cc1
8467,O=C(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCOc1ccccc1
8468,NC(=O)N[C@@H](CCC(=O)O)C(=O)O
8469,CC12CCC3C1C(c1c(cc(O)c(C(=O)c4ccccc4)c1O)O2)C3(C)C
8470,CN(c1ccccc1)S(=O)(=O)c1ccc(N)cc1
8471,O=C(Nc1cccc(C(=O)O)c1)Nc1ccc(Cl)c(Cl)c1
8472,Oc1ccccc1/C=N/N=C/c1ccccc1O
8473,COC(=O)CSc1nc2cc(OC)ccc2[nH]1
8474,CCOC(=O)c1c(-c2ccc(C)cc2)csc1N
8475,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1
8476,CC(CCN)C(=O)O
8477,Clc1nc(NCc2ccccc2)c2ccccc2n1
8478,O=C(NNC(=O)c1ccco1)c1ccco1
8479,c1ccc(C[C@H](c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
8480,N[C@H](COCc1ccccc1)C(=O)O
8481,CCOC(=O)c1cnc(Cl)o1
8482,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
8483,CCCCCCCC(C(=O)c1ccccc1)N1CCCC1
8484,O=C(OCc1nc2ccccc2s1)c1cc(=O)c2ccccc2o1
8485,O=C1NS(=O)(=O)c2ccc(Br)cc21
8486,CC(O)/C=C/C1OC(=O)CC1Nc1ccc(C(=O)O)cc1
8487,Nn1c(-c2cnccn2)n[nH]c1=S
8488,O=C(Nc1ccc(Cl)cc1)c1cc([N+](=O)[O-])ccc1O
8489,COc1ccc(CC2(C)NC(=O)NC2=O)cc1OC
8490,CC(C)(C)c1ccc(C(=O)N/N=C/c2c(O)ccc3ccccc23)cc1
8491,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NCCCCCCCC
8492,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OCC(O)CO
8493,CCOC(=O)c1nnc(Cl)s1
8494,COc1c(OC)c2occc2c2oc(=O)ccc12
8495,CC(C)OC(=O)c1ccc(NC(=O)CCl)cc1
8496,Oc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1
8497,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1
8498,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
8499,NC(=S)c1ccnc(Cl)c1
8500,CCOP(=O)(CN1C(=O)c2ccccc2C1=O)OCC
8501,Nc1ncc(Cl)cc1[N+](=O)[O-]
8502,O=C(O)C1CC(=O)N(Cc2ccc(Cl)cc2)C1
8503,COc1cc(C=O)ccc1OC1CCCC1
8504,CCCCCCCC/C=C\CCCCCC(=O)OC
8505,CC(C#N)(Nc1ccccc1)c1ccccn1
8506,Cn1c(-c2ccccc2O)n[nH]c1=S
8507,COC(=O)c1ccccc1NC(=O)CCl
8508,CC(=O)Oc1cccc2[nH]cc(CCN(C(C)C)C(C)C)c12
8509,NC(CCCCP(=O)(O)O)C(=O)O
8510,CCCCC(CC)C(=O)Nc1cc(C)ccc1C
8511,FC1(F)C2CCC1CNC2
8512,C[C@@H]1CCC2[C@@H](C)C(=O)OC3O[C@@]4(C)CCC1[C@]32OO4
8513,Nc1ncnc2c1ncn2[C@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
8514,Nc1nnc(-c2cccnc2)s1
8515,c1cc(Nc2cc(C3CC3)n[nH]2)nc(Nc2ccc3nc[nH]c3c2)n1
8516,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)cc3)s2)cc1
8517,Nc1nc(CCl)nc(Nc2ccccc2)n1
8518,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O
8519,Cc1ccc(/N=N/c2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1
8520,COc1ccc2c(I)n[nH]c2c1
8521,O=C(O)c1cc(Br)c(Cl)cc1O
8522,Clc1cc(N2CCOCC2)ncn1
8523,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1
8524,CCCCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O
8525,Cn1cncc1CC(N)C(=O)O
8526,COc1ccc(C(=O)/C=C/c2cc(OC)ccc2OC)c(O)c1
8527,Cc1cc([N+](=O)[O-])cc(Br)c1N
8528,CC1CC(=O)C2=C(O1)OC1(C)C(O)CC3C(C)(C)C(O)CCC3(C)C1C2
8529,CCC(Br)C(N)=O
8530,O=C(O)CCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21
8531,CCCCCC(C)n1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21
8532,COc1ccc(-c2cc3ccc(OC)cc3oc2=O)cc1
8533,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
8534,O=C(Nc1cn2cc(Br)ccc2n1)C(F)(F)F
8535,O=S(=O)(c1cc(Cl)ccc1O)c1cc(O)ccc1Cl
8536,Nc1ncc(Br)nc1Cl
8537,O=C(O)c1cc(Cl)c(Br)cn1
8538,OC(c1ccc(Cl)s1)(c1ccc(Cl)s1)C1CN2CCC1CC2
8539,CS/C(=N\O)C(=O)N(C)C
8540,CC(Br)C(=O)NCc1ccccc1
8541,COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O
8542,Cc1cc(C(F)F)nc2[nH]nc(N)c12
8543,CNC(C)C(=O)c1ccc(C)cc1
8544,O=C1O/C(=C\c2ccc3ccccc3n2)c2ccccc21
8545,C/C=C(/C)c1c(Cl)c(O)c(C)c2c1Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)O2
8546,FC(F)(F)c1ccc(Cl)nc1I
8547,COc1cccc(O)c1
8548,C[C@]12C=CC(=O)C=C1C1(CO1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
8549,Nc1ccc(S(=O)(=O)N2CCOCC2)cc1
8550,NNC(=O)c1ccncc1
8551,O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NO
8552,Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1
8553,Cc1ccc(NC(=S)Nc2cccc(C)n2)cc1
8554,c1csc(-c2c[nH]cn2)c1
8555,COc1cc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc2c1OCO2
8556,O=C(Nc1ccncc1)c1cc2ccccc2oc1=O
8557,CC(C)(C)Oc1ccc(C[C@H](N)C(=O)O)cc1
8558,COc1c(O)cc2c(c1O)C(=O)O[C@H](C)[C@H]2O
8559,N=C(NO)Nc1ccc(F)cc1
8560,COC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12
8561,Cc1ccc(-c2csc(N)c2C#N)cc1
8562,CCCCCCCCCCCCC(O)/C=C/CCC(=O)O
8563,CC1CC(O)C2(C)C(C(=O)O)=CCCC2C1(C)CCc1ccoc1
8564,Clc1ccn2ncc(Br)c2n1
8565,CCC#CC[C@H](C)[C@@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)O)C(F)(F)[C@@H]21
8566,CC/C=C\C/C=C\C=C\C(O)C/C=C\C/C=C\CCCC(=O)O
8567,Fc1cc(Cl)cnc1NCc1ccccc1
8568,N#Cc1cnc(S)nc1O
8569,CC/C=C\CC1OC1C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O
8570,COc1ccc(/C=C\C(=O)Nc2c(O)cccc2C(=O)O)cc1OC
8571,Cc1cc(OC(C)C(=O)O)ccc1Cl
8572,CCCC(NC)C(=O)c1cccc2c1OCO2
8573,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
8574,CCCCCCCCCCCCC/C=C/C(O)C(CO)N(C)C
8575,c1ccc2[nH]c(N3CCCCC3)nc2c1
8576,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1
8577,CCCCCc1cc(O)c(CCCC)c(O)c1
8578,O=C(NC(c1ccccc1)C(Cl)(Cl)Cl)c1ccccc1
8579,O=S1(=O)CCC(N2CCNCC2)C1
8580,CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1
8581,O=C(O)c1ccc2[nH]cc(I)c2c1
8582,CCOC(=O)c1oc2cc(O)cc(O)c2c(=O)c1-c1ccc(OC)cc1
8583,NC(CCl)C(=O)O
8584,c1ccc(Cn2c(N3CCNCC3)nc3ccccc32)cc1
8585,CC(=O)Oc1ccc2cc(C(=O)O)ccc2c1
8586,COc1c[nH]c(=O)c2ccccc12
8587,COc1cc2c(c(O)c1C(=O)O)C(=O)OCC2
8588,Nc1nc(-c2cccs2)cc(C(F)(F)F)n1
8589,O=c1nc[nH]c2cccc(Cl)c12
8590,CC(O)CCCC(O)/C=C/C1C(O)CC(=O)C1C/C=C\CCCC(=O)O
8591,N#Cc1c(I)ccnc1Cl
8592,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
8593,CCOC(=O)c1cc2c(F)cccc2[nH]1
8594,Nc1ncnc2c1cnn2-c1ccccc1
8595,COc1cc(C(CO)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
8596,COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@@H]3[C@@H]4O[C@]4(CO)[C@H]4[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)OC=C[C@@H]34)O[C@@H](C)[C@H](O)[C@H]2OC(C)=O)cc1
8597,C[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21
8598,COc1cc(CCCO)ccc1O
8599,COc1ccc(-c2nc3ccccc3nc2-c2ccc(OC)cc2)cc1
8600,CC(C)CC(=O)Nc1ccc2ccccc2c1
8601,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1
8602,CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O
8603,c1ccc2sc(Cc3nc4ccccc4s3)nc2c1
8604,COc1ccccc1-c1cc(=O)c2ccc(O)cc2o1
8605,CNc1ccccc1
8606,CN(C)CCNC(=O)NC1CCCCC1
8607,CC(NC(=O)Cc1c[nH]c2ccccc12)C(=O)O
8608,O=C1C=C(NCc2ccccc2)CCC1
8609,CC1(c2ccccc2)NC(=O)NC1=O
8610,CC(C)N(CCCCOCC(=O)O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1
8611,S=c1[nH]nc(COc2ccccc2)n1-c1ccccc1
8612,Cc1ccc(-n2c(C)n[nH]c2=S)cc1
8613,O=C(O)c1ccc2ccccc2c1O
8614,C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC
8615,Nc1ccc(C(=O)O)cc1
8616,Cc1cccc(OCC(=O)NS(=O)(=O)c2ccccc2)c1
8617,O=C(NCC(O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1
8618,O=P(O)(O)O[C@@H]1[C@@H](OP(=O)(O)O)[C@H](O)[C@H](OP(=O)(O)O)[C@H](O)[C@H]1O
8619,CN(C)CCNC(=O)CSc1ccccc1
8620,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
8621,CCCCn1cc(C(=O)c2c(C)ccc3ccccc23)c2ccccc21
8622,CCC(C)C(N)C(=O)NC(CO)C(=O)O
8623,C[N+]1([O-])CCN2c3ncccc3Cc3ccccc3C2C1
8624,Nc1ncc2c(n1)CC(c1ccco1)CC2=O
8625,O=C1NC(=O)/C(=C/C(=O)c2ccccc2)N1
8626,Cc1cc(C)n(-c2ccc(Cl)nn2)n1
8627,CCCCCC(O)/C=C/C1C(O)CC2O/C(=C\CCCC(=O)O)CC21
8628,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
8629,Nc1c(C(=O)c2ccccc2)sc2nc(-c3ccccc3)ccc12
8630,O=Cc1ccc(-c2ccccc2C(F)(F)F)o1
8631,Oc1ccc(/C=N/Nc2ccc(Cl)cc2)c(O)c1O
8632,O=C(O)CCC1CCCCC1=O
8633,CC1CN(c2ccc([N+](=O)[O-])cc2Cl)CCN1
8634,COc1ccc2c(Cc3ccccc3)c(-c3ccccc3)c(=O)oc2c1
8635,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(OS(=O)(=O)O)cn1
8636,Oc1ccc(O)c(-c2ccccc2)c1
8637,O=C(O)C1C2CCC(O2)C1C(=O)O
8638,CC(C)C[C@H](NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)C(=O)O
8639,C=C[C@@]1(O)CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
8640,COc1cc(C=C(C#N)C#N)cc(OC)c1O
8641,COc1ccc2c(=O)c(OC)c(-c3ccccc3)oc2c1
8642,Cc1cc(Cl)c2nc(N)sc2c1
8643,CN(CC(=O)O)S(=O)(=O)c1ccc(Cl)cc1
8644,COc1cc(O)c2c(c1Cl)CC(C)OC2=O
8645,CCCCC(O)/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
8646,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
8647,O=C(c1ccc(Nc2nc3ccccc3n3nnnc23)cc1)N1CCOCC1
8648,FC(F)(F)c1ccccc1C1CCNCC1
8649,Cc1cccc(C)c1NC(=O)C1CCCCN1C
8650,Fc1cc2c(cc1F)NCC2
8651,Cc1ccc(NS(=O)(=O)c2ccccc2C)cc1
8652,Oc1ccc(Nc2ccccc2)cc1
8653,CCOC(=O)c1cc(C(F)(F)F)n[nH]1
8654,CCCc1nccnc1C
8655,CCc1ccc(C(=O)c2cn(CCCC(C)O)c3ccccc23)c2ccccc12
8656,NCC(=O)c1ccccc1
8657,O=C1O[C@H](CO)[C@@H](O)[C@H]1O
8658,Oc1c(Cl)c(F)nc(F)c1Cl
8659,CCCCCC/C=C/CCCCCCCCCC(=O)O
8660,O=C1c2ccccc2C(=C2c3ccccc3C(=O)c3ccccc32)c2ccccc21
8661,COc1cc(CNC(=O)CCCCCC(C)C)ccc1O
8662,COC(=O)c1ccc(OC)cc1O
8663,Clc1cc2cc(Br)ccc2c(Cl)n1
8664,O=C1C(=Cc2ccc(O)cc2)C(=O)c2ccccc21
8665,CC(C)C1NC(=S)NC2=C1CCCC2
8666,C=C(C)C(O)Cc1c2c(c3occ(-c4ccc(O)cc4O)c(=O)c3c1O)C=CC(C)(C)O2
8667,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C
8668,Nc1ccccc1C(=O)NCc1ccco1
8669,COc1cc(C[C@@]2(O)COC(c3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c3)[C@H]2CO)ccc1O
8670,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1
8671,Nc1nccc(-c2cccnc2)n1
8672,COc1ccc(-c2oc3ccc(C)cc3c(=O)c2O)cc1
8673,CC(C)C(NC(=O)c1nn(CCCCCCl)c2ccccc12)C(N)=O
8674,CC(=O)SCCC(=O)N1C(C)CCCC1C(=O)O
8675,CCCCCCCCCCCCCCCCN
8676,O=C(O)C[C@H]1CCCN1
8677,COc1ccccc1CC(=O)c1cn(CCCCC(=O)O)c2ccccc12
8678,Nc1nc(=S)[nH]c(=S)[nH]1
8679,Oc1ccccc1/C=C/c1ccc2ccccc2n1
8680,Brc1cnccc1I
8681,NC1=Nc2nc3ccccc3n2C(c2ccccc2Cl)N1
8682,CCCCCCCC/C=C\CCCCCCCC(=O)NCCS(=O)(=O)O
8683,NCCc1c[nH]cn1
8684,CCCCCCCCCCCC(=O)N(CCO)CCO
8685,CCOC(=O)c1ccc2nc(C)cc(O)c2c1
8686,CC/C(=C(/c1ccc(OCCNC)cc1)c1cccc(O)c1)c1ccccc1
8687,Oc1nnc(O)c(Cl)c1Cl
8688,CCOc1ccc2oc(=O)c(-c3ccc(OC)cc3)c(C)c2c1
8689,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1
8690,CCCCCC(O)CC(O)CC(=O)O
8691,O=c1cc(-c2ccc(O)c(O)c2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12
8692,CN(C)c1nc(NN)nc(N(C)C)n1
8693,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F
8694,COC(=O)c1cc(-c2ccccc2)[nH]n1
8695,O=C1NC(=O)/C(=C/c2ccccc2O)S1
8696,Cc1ccc(CNC(=O)c2ccccc2)cc1
8697,C/C=C/[C@@H]1C=C[C@@H]2C[C@H](C)CC[C@H]2[C@]1(C)/C(O)=C1/C(=O)[C@H](CO)N(C)C1=O
8698,COc1c(O)ccc2c1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
8699,Cc1cccc(NC(=O)Cn2c(=O)oc3ccccc32)c1
8700,COc1cccc(C2CC(=O)CC(=O)C2)c1
8701,COc1ccc(CCNC(=O)/C=C/c2ccc(O)c(O)c2)cc1
8702,O=C(O)Cc1c2ccccc2n2c1[nH]c(=O)c1ccccc12
8703,CCOC(=S)NC(=O)c1ccccc1
8704,COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1
8705,O=C(Nc1nnc(COc2ccc([N+](=O)[O-])cc2)s1)Nc1ccccc1F
8706,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
8707,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C
8708,Oc1nc(CCl)nc2ccccc12
8709,COCCN1CC(C(=O)OC)CC1=O
8710,CCCCOC(=O)c1ccc(O)cc1
8711,CCOC(=O)C(=CNc1ccccc1Cl)C(=O)OCC
8712,Fc1ccc2c(c1)NCC2
8713,C[C@@H]1O[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
8714,CCCCCn1nc(C(=O)Oc2cccc3ccccc23)c2ccccc21
8715,COc1cccc2c(C(=O)NC3C4(C)CCC(C4)C3(C)C)cn(CCN3CCOCC3)c12
8716,O=C(OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1)c1ccc(O)c(O)c1
8717,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
8718,COc1cc(O)c(C(=O)CCc2ccc(OC)c(OC)c2)c(OC)c1
8719,Fc1ccc2nc(C(F)(F)F)cc(Cl)c2c1
8720,COc1cc(C/C(=C/NC(C)=O)N(CC(=O)Cc2ccccc2)C(C)=O)cc2c1OCO2
8721,Nc1ccccc1NC(=O)CCCCCCC(=O)Nc1ccccc1
8722,CC(C)n1nnc2cc(Br)c(F)cc21
